107	801	65	1844
4	11	0	29
15	152	19	283
2	40	9	86
64	148	28	359
0	18	6	78
138	1251	464	3200
0	2	0	24
2	79	1	218
0	0	0	6
640	848	484	1894
5	3	0	19
7	3	1	27
27	110	23	306
2	6	0	10
7	7	9	21
57	0	41	245
3	0	0	3
11	661	4	1135
0	0	0	3
0	0	0	1
131	95	12	315
122	82	12	521
51	18	19	90
1	0	0	25
0	0	0	11
66	204	12	1764
12	3	84	608
6	14	9	450
2	224	13	326
0	1	0	6
0	0	0	1
0	3	0	26
5	2	0	27
14	53	10	161
17	6	1	34
5	6	3	13
0	0	0	13
4	2	0	28
419	9	3	440
349	1200	633	3200
0	1	0	6
152	700	156	1955
6	21	7	40
1	0	0	4
81	1449	813	2151
1	4	1	29
1	2	0	11
76	869	176	1699
3	16	9	29
0	2	0	22
18	966	63	1408
0	15	2	50
1	3	0	21
1	0	2	39
6	15	1	67
0	6	0	23
0	0	0	4
0	0	0	1
111	1089	431	3200
1	50	1	92
20	20	25	50
2	10	0	21
0	0	0	1
13	37	13	71
0	0	0	3
4	20	0	39
1	1	0	14
76	19	1	153
14	5	0	56
0	1	0	12
7	9	0	19
44	1	0	76
37	116	2	367
0	9	1	20
0	2	0	11
27	48	13	180
0	1	0	2
32	58	1	298
2	3	1	26
0	2	0	23
1	2	0	8
0	1	0	3
0	2	0	2
0	0	0	26
17	330	242	662
3	5	0	157
0	3	0	9
0	16	0	43
320	2441	346	3200
47	403	137	826
2	3	0	114
1	3	0	16
31	243	7	331
0	0	0	1
0	7	0	49
0	2	0	8
0	0	0	2
0	1	0	3
0	0	0	1
21	53	6	142
4	0	0	5
0	0	0	1
0	0	0	2
17	212	13	817
22	58	28	126
14	74	13	165
1	3	0	5
0	4	2	23
0	27	0	40
0	0	0	1
1	1	0	5
3	26	0	84
20	88	2	248
0	17	15	101
0	0	0	11
383	571	40	1726
8	19	0	79
28	76	1	119
0	21	0	54
3	29	1	131
2	64	4	214
265	114	7	560
10	103	0	161
77	641	28	1454
64	330	58	668
4	1	0	74
1	0	0	21
0	0	0	1
18	474	49	759
1156	9	1	1289
43	559	64	820
0	0	0	42
4	1	0	29
0	3	0	4
0	0	0	9
0	1	0	7
178	52	61	536
11	29	16	129
11	4	11	27
0	0	0	1
1	28	3	54
0	0	0	1
13	2	8	407
35	146	5	642
0	0	0	3
0	0	0	23
167	1161	363	2323
0	0	0	2
0	2	0	12
0	0	0	16
0	0	0	2
54	18	10	479
0	0	0	21
1	3	0	46
0	1	0	13
199	202	338	697
0	0	0	2
0	1	0	4
0	0	0	1
0	1	0	32
0	1	0	1
81	414	40	1420
111	993	71	1745
7	19	12	70
0	2	0	14
0	0	0	1
11	26	0	50
12	4	26	151
22	33	107	319
0	117	38	220
0	1	0	2
123	344	5	436
104	119	57	253
1	3	0	10
4	6	0	33
1	302	54	428
8	822	2	1074
2	30	0	186
1	3	1	28
10	18	0	27
8	122	0	142
0	0	0	1
530	1846	370	3200
3	27	1	45
0	3	0	183
0	0	0	5
2	32	0	47
179	617	58	784
2	1	1	2
72	336	3	667
0	12	0	13
9	144	15	317
160	1402	376	2043
0	3	0	11
9	16	1	56
51	89	23	222
0	0	0	19
1235	1607	328	3200
22	52	6	200
6	16	0	48
2	3	1	8
0	0	0	1
0	0	0	3
13	452	0	491
18	64	10	83
7	1	1	87
0	0	0	1
444	2326	162	3080
24	125	7	260
97	99	45	561
159	322	7	1238
28	4	0	36
0	5	0	8
19	301	12	612
7	21	3	29
0	0	0	2
0	1	0	2
1	0	1	51
11	449	25	682
14	71	4	324
16	66	2	397
4	3	0	23
0	0	0	2
4	0	0	15
88	354	76	420
17	101	2	291
2	1	1	73
0	98	0	124
0	0	0	1
1	11	1	20
0	0	0	12
0	0	0	1
16	361	4	1342
0	0	0	18
332	717	38	1825
464	1350	367	3191
2	12	0	18
318	292	71	955
5	70	1	113
2	1	1	44
408	195	23	610
0	0	0	1
0	0	0	1
0	0	0	1
0	0	0	1
0	1	0	3
16	43	3	248
2	1	0	14
34	286	6	585
7	77	17	148
0	0	0	6
82	24	68	217
3	0	0	13
161	288	113	1457
133	5	10	389
0	0	0	1
0	2	0	26
105	523	189	1796
116	11	0	146
11	188	25	676
0	10	0	20
0	0	0	9
0	0	0	1
3	28	0	75
0	3	0	7
0	1	0	2
8	5	0	58
407	2533	36	3200
1	2	1	25
24	33	1	50
19	5	5	36
0	2	0	9
0	0	0	13
0	0	0	6
25	85	25	192
17	284	0	984
191	28	0	216
18	2	2	41
69	472	154	803
87	1259	97	1731
185	42	1	420
0	2	0	8
8	4	1	22
0	18	0	82
16	10	0	37
1	0	0	6
1	1	1	1
10	44	3	283
158	2187	277	3195
1	6	0	40
10	0	0	21
14	39	4	99
42	225	14	276
0	0	0	3
0	0	0	1
0	0	0	8
0	3	0	6
202	225	53	1664
0	0	0	1
0	8	1	31
1	9	0	104
0	0	0	6
31	82	4	928
0	0	0	17
0	64	0	91
75	356	42	1095
88	165	80	967
0	13	0	346
4	146	12	326
0	0	0	1
1	5	1	14
0	2	0	33
288	176	93	503
0	0	0	1
69	333	4	745
1	0	0	1
74	185	10	294
0	1	0	3
82	238	21	701
0	0	0	1
1	10	1	121
10	41	1	60
7	13	0	57
91	2933	84	3200
0	12	2	51
190	59	15	807
62	553	34	1637
1	4	1	74
7	9	4	18
14	9	0	24
0	0	0	50
1	4	1	10
1	0	0	5
2	2	2	2
3	6	0	53
0	0	1	2
0	0	0	11
0	0	0	11
0	0	0	1
0	0	0	4
15	78	2	956
1	0	1	39
2	2	1	16
1	0	0	1
0	35	0	69
0	0	0	5
0	20	0	66
5	45	1	106
87	1641	107	3200
0	3	0	31
1	147	1	172
0	20	0	61
2	41	4	442
0	1	2	20
20	32	4	151
3	6	0	25
2	97	1	104
0	0	0	1
0	0	0	18
57	2	0	82
160	224	36	449
1	22	0	41
449	1335	500	2312
0	1	0	4
1	0	0	1
0	2	0	9
264	2537	137	3199
14	44	2	159
2	17	0	44
0	3	0	17
1	0	0	19
0	0	0	1
45	405	48	1251
192	1755	373	3199
110	1971	46	3200
1	0	0	7
10	437	20	1292
1	6	0	8
0	0	0	2
12	194	6	290
5	75	1	178
1	0	0	2
12	90	9	168
279	48	0	343
79	105	14	473
26	30	35	209
5	283	155	819
40	84	0	300
0	0	0	2
192	182	86	328
1	6	0	161
74	199	4	691
278	26	5	637
2	1	1	5
56	8	29	70
5	9	0	22
69	2131	838	3196
11	13	1	46
314	2425	1034	3197
1	0	0	14
19	175	3	416
6	10	2	42
126	71	6	161
37	256	54	497
0	0	0	1
71	112	13	643
7	19	5	82
0	17	0	32
0	0	0	8
6	38	3	321
0	15	0	52
11	127	7	380
33	14	6	68
0	0	0	5
120	1743	86	3198
0	0	0	8
273	7	1	288
14	151	43	556
13	0	0	21
0	16	0	173
0	0	0	53
18	69	14	168
0	0	0	4
1	12	0	28
2	5	0	39
0	1	0	10
2	0	1	99
0	1	0	3
454	1954	182	3196
7	2	0	24
28	104	3	226
113	650	102	1110
1	19	0	36
14	128	1	190
108	1080	109	3200
0	0	0	1
27	472	45	705
1	16	1	195
140	27	31	459
0	0	0	1
0	3	0	5
1192	1226	59	3198
4	62	1	84
4	0	0	40
0	0	0	1
3	81	1	188
0	0	0	1
165	138	39	324
1	0	0	5
163	692	178	1552
1	0	0	4
0	0	0	15
0	2	0	10
1	0	0	2
0	4	0	28
5	58	1	85
13	76	25	127
1	10	0	24
7	4	0	37
44	2204	113	3165
1	1	0	7
29	4	22	33
19	2	2	390
0	0	0	1
1	1	0	18
11	6	1	21
165	1	0	167
3	176	9	355
0	0	0	1
0	0	0	2
0	1	0	4
0	10	0	16
0	0	0	1
8	0	0	29
0	2	0	6
2	22	0	54
39	1308	72	3200
0	0	0	1
125	1467	165	2664
0	7	0	56
1	13	0	38
4	0	0	4
0	0	0	4
246	2301	380	3200
3	3	0	51
0	0	0	5
10	86	5	284
187	1733	116	2341
261	6	1	1617
428	460	26	2049
11	62	23	517
0	0	0	1
2	5	2	24
0	0	0	2
43	213	66	288
0	8	0	50
0	1	0	67
0	6	0	35
7	7	0	86
0	4	0	5
0	1	0	1
5	209	3	329
32	157	31	203
0	3	0	15
0	0	0	2
1	1	0	6
1	4	0	18
0	1	0	4
89	162	7	587
15	120	7	354
120	21	3	156
0	1	0	9
0	114	0	254
66	633	50	746
14	105	17	605
1	13	2	131
1	12	0	82
45	326	199	1644
0	11	0	11
20	214	25	766
72	28	1	148
1	21	10	36
6	17	3	17
5	21	4	115
1	31	6	143
2	1	2	7
125	215	58	1408
20	62	3	106
21	22	1	122
181	734	83	916
868	20	2	930
36	23	4	427
102	315	182	971
26	103	4	219
3	3	0	6
88	430	19	932
287	47	5	473
0	5	0	56
4	57	2	122
2	4	0	8
59	1858	440	3200
14	58	0	107
1	11	0	100
2	1	1	33
11	107	6	162
5	64	1	234
338	520	128	951
16	12	0	111
31	0	6	128
108	417	89	802
0	0	0	4
0	0	0	4
334	276	136	585
0	17	0	51
67	12	1	371
0	0	0	10
22	356	82	714
19	23	3	234
0	0	0	2
0	0	0	2
0	0	0	41
19	36	3	132
0	0	0	2
1	0	0	2
5	0	1	8
3	16	0	20
55	353	13	587
0	6	1	102
0	0	0	7
62	3	27	220
0	2	0	5
0	2	0	3
15	8	2	47
19	20	5	113
0	1	0	4
8	134	3	274
0	0	0	30
0	0	0	1
1	8	0	10
2	89	6	357
153	886	309	3200
0	0	0	1
27	1391	57	2113
0	1	0	18
143	230	131	686
4	26	1	77
394	16	30	543
0	0	0	6
1	16	0	67
118	401	57	1211
0	13	1	261
102	165	45	357
1	15	1	26
1	0	0	1
2	101	12	140
0	5	0	8
11	3	8	62
4	65	1	136
900	1047	20	2184
16	16	5	39
64	521	541	1082
0	0	1	2
0	2	0	5
0	9	0	32
13	11	1	57
328	1950	175	3200
0	0	0	1
73	351	84	826
0	8	0	46
0	0	0	1
2	11	8	267
1	2	0	4
0	1	0	2
0	0	0	8
0	0	0	2
0	0	0	5
0	19	0	102
35	18	5	81
0	1	0	6
40	41	1	177
0	52	1	53
283	606	325	1677
0	7	1	10
48	234	19	348
11	235	13	486
7	11	1	66
8	4	0	25
0	0	0	1
18	80	0	220
4	2	0	14
2	1	1	6
6	12	3	64
0	15	0	56
0	0	0	19
53	80	23	283
0	6	0	42
0	0	0	4
1	2	0	8
0	0	0	3
0	0	0	21
0	3	0	11
0	0	1	9
6	37	4	207
0	0	0	2
0	2	0	13
0	0	0	6
14	38	4	505
5	45	0	110
0	0	0	1
0	8	0	54
4	36	0	132
0	22	0	300
0	0	0	79
0	25	0	32
14	12	18	121
0	4	0	13
20	76	56	766
0	7	0	13
107	280	6	828
0	3	0	10
0	2	0	4
0	0	0	8
0	1	0	14
1	1	1	2
165	694	73	1346
1	1	0	4
0	0	0	3
3	1	0	19
2	153	0	456
232	261	46	1791
0	7	0	124
226	117	21	382
34	48	14	402
12	358	51	663
197	575	219	2437
7	12	0	67
0	5	0	5
0	0	0	3
6	20	7	47
0	23	0	35
0	4	0	10
7	2	1	9
261	1177	121	2743
18	1	8	101
2	34	0	166
1	441	0	655
49	0	2	82
456	2412	185	3200
0	0	0	1
3	3	0	47
0	1	0	1
1	167	4	635
0	55	2	200
267	139	253	338
0	3	0	9
6	4	0	11
17	54	13	81
1	0	0	9
0	0	0	13
0	1	0	2
247	2458	881	3200
1	1	0	3
274	596	77	3200
0	14	0	14
429	593	16	1997
4	0	0	25
2	293	0	605
2	2	0	32
0	0	0	12
402	13	6	847
5	37	3	77
0	0	0	1
0	0	0	1
123	5	7	156
4	2	1	58
14	256	12	292
30	3	0	40
26	566	129	709
40	13	0	59
162	2214	359	3191
0	0	0	2
43	68	17	254
83	280	77	674
63	1088	266	1595
204	476	74	1056
0	0	0	7
1	1	1	1
0	0	0	1
0	0	0	4
2366	771	901	3200
6	7	0	58
3	18	3	22
7	36	4	67
238	1270	289	3199
2	24	0	26
0	0	0	10
92	1339	44	3176
9	86	6	112
43	63	21	1333
33	311	33	548
6	10	0	26
129	2940	78	3199
0	14	0	21
192	669	35	1987
39	515	86	834
4	41	10	50
13	34	7	115
19	8	2	94
11	36	0	108
0	0	0	1
0	0	0	7
20	26	0	84
0	1	0	1
0	0	0	1
16	23	0	90
16	45	0	84
5	236	45	428
327	70	29	429
85	125	16	664
1	0	0	4
2	3	0	12
54	2	0	63
7	12	1	78
0	0	0	2
148	1563	309	3200
0	3	0	4
